"ID","PeopleID","ProductionID","RoleID","subRole","SystemID","timestamp"
1549,5092,575,1692,"",2,2021-03-05 17:29:02.000
1550,5368,575,1693,"",2,2021-03-05 17:29:03.000
1551,5368,575,1693,"",2,2021-03-05 17:29:03.000
1552,5369,575,1720,"",2,2021-03-05 17:29:04.000
1553,5369,575,1720,"",2,2021-03-05 17:29:04.000
1554,5370,575,1749,"",2,2021-03-05 17:29:04.000
1555,5370,575,1749,"",2,2021-03-05 17:29:04.000
1556,5371,575,1694,"",2,2021-03-05 17:29:05.000
1557,5371,575,1694,"",2,2021-03-05 17:29:05.000
1558,5372,575,1897,"",2,2021-03-05 17:29:05.000
1559,5372,575,1897,"",2,2021-03-05 17:29:05.000
1560,5373,575,1730,"",2,2021-03-05 17:29:06.000
1561,5373,575,1730,"",2,2021-03-05 17:29:06.000
1562,5205,575,1710,"",2,2021-03-05 17:29:07.000
1563,5205,575,1710,"",2,2021-03-05 17:29:07.000
1564,4731,575,1861,"",2,2021-03-05 17:29:08.000
1565,4731,575,1861,"",2,2021-03-05 17:29:08.000
1566,5376,575,1713,"",2,2021-03-05 17:29:09.000
1567,5376,575,1713,"",2,2021-03-05 17:29:09.000
1568,5377,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:10.000
1569,5377,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:10.000
1570,5378,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:10.000
1571,5378,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:10.000
1572,5379,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:11.000
1697,5361,578,1770,"",2,2021-03-05 17:31:47.000
1573,5379,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:11.000
1574,5380,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:11.000
1575,5380,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:11.000
1576,5381,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:12.000
1577,5381,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:12.000
1578,5382,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:13.000
1579,5382,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:13.000
1580,5383,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:13.000
1581,5383,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:13.000
1582,5384,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:14.000
1583,5384,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:14.000
1584,5385,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:14.000
1585,5385,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:14.000
1586,5386,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:15.000
1587,5386,575,1695,Πρωταγωνιστούν ,2,2021-03-05 17:29:15.000
1588,4871,576,1898,"",2,2021-03-05 17:29:24.000
1589,4871,576,1898,"",2,2021-03-05 17:29:24.000
1590,5387,576,1779,"",2,2021-03-05 17:29:24.000
1591,5387,576,1779,"",2,2021-03-05 17:29:24.000
1592,5388,576,1779,"",2,2021-03-05 17:29:25.000
1593,5388,576,1779,"",2,2021-03-05 17:29:25.000
1594,5389,576,1779,"",2,2021-03-05 17:29:25.000
1595,5389,576,1779,"",2,2021-03-05 17:29:25.000
1596,4871,576,1779,"",2,2021-03-05 17:29:26.000
1597,4871,576,1779,"",2,2021-03-05 17:29:26.000
1598,5390,576,1707,"",2,2021-03-05 17:29:26.000
1599,5390,576,1707,"",2,2021-03-05 17:29:26.000
1600,4883,576,1707,"",2,2021-03-05 17:29:26.000
1601,4883,576,1707,"",2,2021-03-05 17:29:26.000
1602,4874,576,1899,"",2,2021-03-05 17:29:28.000
1603,4874,576,1899,"",2,2021-03-05 17:29:28.000
1604,4886,576,1900,"",2,2021-03-05 17:29:28.000
1605,4886,576,1900,"",2,2021-03-05 17:29:28.000
1606,4887,576,1900,"",2,2021-03-05 17:29:29.000
1607,4887,576,1900,"",2,2021-03-05 17:29:29.000
1608,4892,576,1901,"",2,2021-03-05 17:29:29.000
1609,4892,576,1901,"",2,2021-03-05 17:29:29.000
1610,4889,576,1788,"",2,2021-03-05 17:29:30.000
1611,4889,576,1788,"",2,2021-03-05 17:29:30.000
1612,5393,576,1713,"",2,2021-03-05 17:29:31.000
1613,5393,576,1713,"",2,2021-03-05 17:29:31.000
1614,5397,577,1742,"",2,2021-03-05 17:29:42.000
1615,5397,577,1742,"",2,2021-03-05 17:29:42.000
1616,5217,577,1690,"",2,2021-03-05 17:29:43.000
1617,5217,577,1690,"",2,2021-03-05 17:29:43.000
1618,5398,577,1867,"",2,2021-03-05 17:29:43.000
1619,5398,577,1867,"",2,2021-03-05 17:29:43.000
1620,5399,577,1707,"",2,2021-03-05 17:29:44.000
1621,5399,577,1707,"",2,2021-03-05 17:29:44.000
1622,5221,577,1693,"",2,2021-03-05 17:29:44.000
1623,5221,577,1693,"",2,2021-03-05 17:29:44.000
1624,5223,577,1906,"",2,2021-03-05 17:29:45.000
1625,5223,577,1906,"",2,2021-03-05 17:29:45.000
1626,5224,577,1907,"",2,2021-03-05 17:29:46.000
1627,5224,577,1907,"",2,2021-03-05 17:29:46.000
1628,5232,577,1908,"",2,2021-03-05 17:29:46.000
1629,5232,577,1908,"",2,2021-03-05 17:29:46.000
1630,5225,577,1820,"",2,2021-03-05 17:29:47.000
1631,5225,577,1820,"",2,2021-03-05 17:29:47.000
1632,5400,577,1820,"",2,2021-03-05 17:29:47.000
1633,5400,577,1820,"",2,2021-03-05 17:29:47.000
1634,5228,577,1909,"",2,2021-03-05 17:29:48.000
1635,5228,577,1909,"",2,2021-03-05 17:29:48.000
1636,5231,577,1910,"",2,2021-03-05 17:29:48.000
1637,5231,577,1910,"",2,2021-03-05 17:29:48.000
1638,5232,577,1815,"",2,2021-03-05 17:29:49.000
1639,5232,577,1815,"",2,2021-03-05 17:29:49.000
1640,5401,577,1713,"",2,2021-03-05 17:29:49.000
1641,5401,577,1713,"",2,2021-03-05 17:29:49.000
1642,5242,577,1695,Λασκαρώ,2,2021-03-05 17:29:50.000
1643,5242,577,1695,Λασκαρώ,2,2021-03-05 17:29:50.000
1644,5402,577,1695,Μαρίνα,2,2021-03-05 17:29:50.000
1645,5402,577,1695,Μαρίνα,2,2021-03-05 17:29:50.000
1646,5403,577,1695,Μίνα,2,2021-03-05 17:29:51.000
1647,5403,577,1695,Μίνα,2,2021-03-05 17:29:51.000
1648,5241,577,1695,Νίκη,2,2021-03-05 17:29:51.000
1649,5241,577,1695,Νίκη,2,2021-03-05 17:29:51.000
1650,5234,577,1695,Καραγάτσης,2,2021-03-05 17:29:52.000
1651,5234,577,1695,Καραγάτσης,2,2021-03-05 17:29:52.000
1652,4728,504,1911,"",2,2021-03-05 17:30:01.000
1653,4728,504,1911,"",2,2021-03-05 17:30:01.000
1654,4729,504,1912,"",2,2021-03-05 17:30:02.000
1655,4729,504,1912,"",2,2021-03-05 17:30:02.000
1656,4730,504,1913,"",2,2021-03-05 17:30:03.000
1657,4730,504,1913,"",2,2021-03-05 17:30:03.000
1658,5405,504,1914,"",2,2021-03-05 17:30:03.000
1659,5405,504,1914,"",2,2021-03-05 17:30:03.000
1660,5406,504,1727,"",2,2021-03-05 17:30:04.000
1661,5406,504,1727,"",2,2021-03-05 17:30:04.000
1662,5407,504,1694,"",2,2021-03-05 17:30:04.000
1663,5407,504,1694,"",2,2021-03-05 17:30:04.000
1664,4731,504,1710,"",2,2021-03-05 17:30:05.000
1665,4731,504,1710,"",2,2021-03-05 17:30:05.000
1666,5175,504,1695,Οργάνωση παραγωγής,2,2021-03-05 17:30:06.000
1667,5175,504,1695,Οργάνωση παραγωγής,2,2021-03-05 17:30:06.000
1668,5321,578,1690,"",2,2021-03-05 17:31:39.000
1669,5321,578,1690,"",2,2021-03-05 17:31:39.000
1670,5351,578,1915,"",2,2021-03-05 17:31:40.000
1671,5351,578,1915,"",2,2021-03-05 17:31:40.000
1672,5355,578,1893,"",2,2021-03-05 17:31:40.000
1673,5355,578,1893,"",2,2021-03-05 17:31:40.000
1674,5356,578,1766,"",2,2021-03-05 17:31:41.000
1675,5356,578,1766,"",2,2021-03-05 17:31:41.000
1676,5357,578,1766,"",2,2021-03-05 17:31:41.000
1677,5357,578,1766,"",2,2021-03-05 17:31:41.000
1678,5359,578,1788,"",2,2021-03-05 17:31:41.000
1679,5359,578,1788,"",2,2021-03-05 17:31:41.000
1680,5358,578,1788,"",2,2021-03-05 17:31:42.000
1681,5358,578,1788,"",2,2021-03-05 17:31:42.000
1682,5408,578,1693,"",2,2021-03-05 17:31:42.000
1683,5408,578,1693,"",2,2021-03-05 17:31:42.000
1684,5409,578,1707,"",2,2021-03-05 17:31:43.000
1685,5409,578,1707,"",2,2021-03-05 17:31:43.000
1686,5355,578,1730,"",2,2021-03-05 17:31:43.000
1687,5355,578,1730,"",2,2021-03-05 17:31:43.000
1688,5410,578,1691,"",2,2021-03-05 17:31:44.000
1689,5410,578,1691,"",2,2021-03-05 17:31:44.000
1690,5354,578,1757,"",2,2021-03-05 17:31:45.000
1691,5354,578,1757,"",2,2021-03-05 17:31:45.000
1692,5412,578,1813,"",2,2021-03-05 17:31:46.000
1693,5412,578,1813,"",2,2021-03-05 17:31:46.000
1694,5325,578,1917,"",2,2021-03-05 17:31:46.000
1695,5325,578,1917,"",2,2021-03-05 17:31:46.000
1696,5361,578,1770,"",2,2021-03-05 17:31:47.000
1698,5414,578,1770,"",2,2021-03-05 17:31:48.000
1699,5414,578,1770,"",2,2021-03-05 17:31:48.000
1700,5415,578,1770,"",2,2021-03-05 17:31:48.000
1701,5415,578,1770,"",2,2021-03-05 17:31:48.000
1702,5416,578,1770,"",2,2021-03-05 17:31:49.000
1703,5416,578,1770,"",2,2021-03-05 17:31:49.000
1704,5417,578,1770,"",2,2021-03-05 17:31:49.000
1705,5417,578,1770,"",2,2021-03-05 17:31:49.000
1706,5418,579,1695,"",2,2021-03-05 17:31:58.000
1707,5418,579,1695,"",2,2021-03-05 17:31:58.000
1708,5419,579,1695,"",2,2021-03-05 17:31:59.000
1709,5419,579,1695,"",2,2021-03-05 17:31:59.000
1710,5420,579,1695,"",2,2021-03-05 17:31:59.000
1711,5420,579,1695,"",2,2021-03-05 17:31:59.000
1712,4964,579,1695,"",2,2021-03-05 17:32:00.000
1713,4964,579,1695,"",2,2021-03-05 17:32:00.000
1714,5228,579,1695,"",2,2021-03-05 17:32:00.000
1715,5228,579,1695,"",2,2021-03-05 17:32:00.000
1716,5421,579,1695,"",2,2021-03-05 17:32:01.000
1717,5421,579,1695,"",2,2021-03-05 17:32:01.000
1718,5422,579,1695,"",2,2021-03-05 17:32:02.000
1719,5422,579,1695,"",2,2021-03-05 17:32:02.000
1720,4961,580,1742,"",2,2021-03-05 17:32:10.000
1721,4961,580,1742,"",2,2021-03-05 17:32:10.000
1722,5217,580,1690,"",2,2021-03-05 17:32:11.000
1723,5217,580,1690,"",2,2021-03-05 17:32:11.000
1724,5398,580,1719,"",2,2021-03-05 17:32:11.000
1725,5398,580,1719,"",2,2021-03-05 17:32:11.000
1726,5220,580,1707,"",2,2021-03-05 17:32:12.000
1727,5220,580,1707,"",2,2021-03-05 17:32:12.000
1728,5221,580,1693,"",2,2021-03-05 17:32:12.000
1729,5221,580,1693,"",2,2021-03-05 17:32:12.000
1730,5423,580,1918,"",2,2021-03-05 17:32:13.000
1731,5423,580,1918,"",2,2021-03-05 17:32:13.000
1732,5424,580,1919,"",2,2021-03-05 17:32:13.000
1733,5424,580,1919,"",2,2021-03-05 17:32:13.000
1734,5425,580,1820,"",2,2021-03-05 17:32:14.000
1735,5425,580,1820,"",2,2021-03-05 17:32:14.000
1736,5225,580,1820,"",2,2021-03-05 17:32:14.000
1737,5225,580,1820,"",2,2021-03-05 17:32:14.000
1738,5426,580,1727,"",2,2021-03-05 17:32:15.000
1739,5426,580,1727,"",2,2021-03-05 17:32:15.000
1740,5222,580,1920,"",2,2021-03-05 17:32:16.000
1741,5222,580,1920,"",2,2021-03-05 17:32:16.000
1742,5232,580,1736,"",2,2021-03-05 17:32:16.000
1743,5232,580,1736,"",2,2021-03-05 17:32:16.000
1744,5428,580,1695,ΜΑΡΙΝΑ,2,2021-03-05 17:32:18.000
1745,5428,580,1695,ΜΑΡΙΝΑ,2,2021-03-05 17:32:18.000
1746,5429,580,1695,ΓΙΑΝΝΗΣ,2,2021-03-05 17:32:18.000
1747,5429,580,1695,ΓΙΑΝΝΗΣ,2,2021-03-05 17:32:18.000
1748,5430,580,1695,ΜΗΝΑΣ,2,2021-03-05 17:32:19.000
1749,5430,580,1695,ΜΗΝΑΣ,2,2021-03-05 17:32:19.000
1750,5403,580,1695,ΡΕΪΖΑΙΝΑ,2,2021-03-05 17:32:19.000
1751,5403,580,1695,ΡΕΪΖΑΙΝΑ,2,2021-03-05 17:32:19.000
1752,5431,580,1695,ΛΙΛΗ ΚΑΛΛΙΟΠΗ ΒΙΕΤΝΑΜΕΖΑ ΠΟΡΝΗ,2,2023-09-25 13:21:46.000
1753,5431,580,1695,ΛΙΛΗ ΚΑΛΛΙΟΠΗ ΒΙΕΤΝΑΜΕΖΑ ΠΟΡΝΗ,2,2023-09-25 13:21:46.000
1754,5432,580,1695,ΑΝΝΟΥΛΑ κόρη της Μαρίνας,2,2023-09-25 13:21:46.000
1755,5432,580,1695,ΑΝΝΟΥΛΑ κόρη της Μαρίνας,2,2023-09-25 13:21:46.000
1756,5242,580,1695,ΑΝΝΕΖΙΩ,2,2021-03-05 17:32:21.000
1757,5242,580,1695,ΑΝΝΕΖΙΩ,2,2021-03-05 17:32:21.000
1758,5217,580,1695,ΕΝΑΣ ΑΓΝΩΣΤΟΣ,2,2021-03-05 17:32:21.000
1759,5217,580,1695,ΕΝΑΣ ΑΓΝΩΣΤΟΣ,2,2021-03-05 17:32:21.000
1760,5433,581,1923,"",2,2021-03-31 14:47:38.000
1761,5433,581,1923,"",2,2021-03-31 14:47:38.000
1762,4735,581,1924,"",2,2021-03-31 14:47:39.000
1763,4735,581,1924,"",2,2021-03-31 14:47:39.000
1764,5435,581,1925,"",2,2021-03-31 14:47:40.000
1765,5435,581,1925,"",2,2021-03-31 14:47:40.000
1766,5436,581,1867,"",2,2021-03-31 14:47:41.000
1767,5436,581,1867,"",2,2021-03-31 14:47:41.000
1768,5437,581,1693,"",2,2021-03-31 14:47:41.000
1769,5437,581,1693,"",2,2021-03-31 14:47:41.000
1770,5438,581,1885,"",2,2021-03-31 14:47:42.000
1771,5438,581,1885,"",2,2021-03-31 14:47:42.000
1772,5439,581,1926,"",2,2021-03-31 14:47:43.000
1773,5439,581,1926,"",2,2021-03-31 14:47:43.000
1774,5441,581,1694,"",2,2021-03-31 14:47:44.000
1775,5441,581,1694,"",2,2021-03-31 14:47:44.000
1776,5131,581,1927,"",2,2021-03-31 14:47:44.000
1777,5131,581,1927,"",2,2021-03-31 14:47:44.000
1778,5442,581,1695,Ίωνας Δραγούμης,2,2021-03-31 14:47:45.000
1779,5442,581,1695,Ίωνας Δραγούμης,2,2021-03-31 14:47:45.000
1780,5443,581,1695,Πηνελόπη Δέλτα,2,2021-03-31 14:47:45.000
1781,5443,581,1695,Πηνελόπη Δέλτα,2,2021-03-31 14:47:45.000
1782,5444,581,1695,Νεαρή Πηνελόπη Δέλτα,2,2021-03-31 14:47:46.000
1783,5444,581,1695,Νεαρή Πηνελόπη Δέλτα,2,2021-03-31 14:47:46.000
1784,5445,581,1695,Στέφανος Δέλτα,2,2021-03-31 14:47:47.000
1785,5445,581,1695,Στέφανος Δέλτα,2,2021-03-31 14:47:47.000
1786,5446,581,1695,Γιατρός Φρίντμαν,2,2021-03-31 14:47:47.000
1787,5446,581,1695,Γιατρός Φρίντμαν,2,2021-03-31 14:47:47.000
1788,5447,581,1695,Γραμματέας Γιατρού,2,2021-03-31 14:47:48.000
1789,5447,581,1695,Γραμματέας Γιατρού,2,2021-03-31 14:47:48.000
1790,5448,581,1695,Μαριάνθη,2,2021-03-31 14:47:48.000
1791,5448,581,1695,Μαριάνθη,2,2021-03-31 14:47:48.000
1792,5438,581,1695,Μουσικός,2,2021-03-31 14:47:49.000
1793,5438,581,1695,Μουσικός,2,2021-03-31 14:47:49.000
1794,5449,582,1695,"",2,2021-03-31 14:48:10.000
1795,5449,582,1695,"",2,2021-03-31 14:48:10.000
1796,5450,582,1695,"",2,2021-03-31 14:48:11.000
1797,5450,582,1695,"",2,2021-03-31 14:48:11.000
1798,5451,582,1695,"",2,2021-03-31 14:48:12.000
1799,5451,582,1695,"",2,2021-03-31 14:48:12.000
1800,5452,582,1695,"",2,2021-03-31 14:48:12.000
1801,5452,582,1695,"",2,2021-03-31 14:48:12.000
1802,5453,582,1695,"",2,2021-03-31 14:48:13.000
1803,5453,582,1695,"",2,2021-03-31 14:48:13.000
1804,5454,582,1695,"",2,2021-03-31 14:48:13.000
1805,5454,582,1695,"",2,2021-03-31 14:48:13.000
1806,5455,582,1695,"",2,2021-03-31 14:48:14.000
1807,5455,582,1695,"",2,2021-03-31 14:48:14.000
1808,5456,582,1695,"",2,2021-03-31 14:48:15.000
1809,5456,582,1695,"",2,2021-03-31 14:48:15.000
1810,5457,582,1695,"",2,2021-03-31 14:48:15.000
1811,5457,582,1695,"",2,2021-03-31 14:48:15.000
1812,5458,582,1695,"",2,2021-03-31 14:48:16.000
1813,5458,582,1695,"",2,2021-03-31 14:48:16.000
1814,5290,582,1695,"",2,2021-03-31 14:48:16.000
1815,5290,582,1695,"",2,2021-03-31 14:48:16.000
1816,5459,570,1786,"",2,2021-03-31 14:49:47.000
1817,5459,570,1786,"",2,2021-03-31 14:49:47.000
1818,5460,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1819,5460,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1820,5461,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1821,5461,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1822,4918,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1823,4918,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1824,4923,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1825,4923,570,1695,Επιμέλεια Κατασκευή σκηνικών φιγουρών,2,2023-09-25 13:21:46.000
1826,5462,570,1695,Σκηνοθεσία,2,2021-03-31 14:49:49.000
1827,5462,570,1695,Σκηνοθεσία,2,2021-03-31 14:49:49.000
1828,5463,570,1695,Βοηθοί σκηνής,2,2021-03-31 14:49:50.000
1829,5463,570,1695,Βοηθοί σκηνής,2,2021-03-31 14:49:50.000
1830,5464,570,1695,Βοηθοί σκηνής,2,2021-03-31 14:49:51.000
1831,5464,570,1695,Βοηθοί σκηνής,2,2021-03-31 14:49:51.000
1832,5465,570,1695,Υπεύθυνη παραγωγής,2,2021-03-31 14:49:51.000
1833,5465,570,1695,Υπεύθυνη παραγωγής,2,2021-03-31 14:49:51.000
1834,5466,570,1695,Κάμερες,2,2021-03-31 14:49:52.000
1835,5466,570,1695,Κάμερες,2,2021-03-31 14:49:52.000
1836,5315,570,1695,Κάμερες,2,2021-03-31 14:49:52.000
1837,5315,570,1695,Κάμερες,2,2021-03-31 14:49:52.000
1838,5467,570,1695,Μοντάζ,2,2021-03-31 14:49:53.000
1839,5467,570,1695,Μοντάζ,2,2021-03-31 14:49:53.000
1840,5469,583,1718,"",2,2021-03-31 14:50:21.000
1841,5469,583,1718,"",2,2021-03-31 14:50:21.000
1842,5470,583,1690,"",2,2021-03-31 14:50:22.000
1843,5470,583,1690,"",2,2021-03-31 14:50:22.000
1844,5471,583,1691,"",2,2021-03-31 14:50:22.000
1845,5471,583,1691,"",2,2021-03-31 14:50:22.000
1846,5472,583,1928,"",2,2021-03-31 14:50:23.000
1847,5472,583,1928,"",2,2021-03-31 14:50:23.000
1848,5473,583,1929,"",2,2021-03-31 14:50:24.000
1849,5473,583,1929,"",2,2021-03-31 14:50:24.000
1850,5474,583,1853,"",2,2021-03-31 14:50:24.000
1851,5474,583,1853,"",2,2021-03-31 14:50:24.000
1852,5475,583,1930,"",2,2021-03-31 14:50:25.000
1853,5475,583,1930,"",2,2021-03-31 14:50:25.000
1854,5476,583,1931,"",2,2021-03-31 14:50:26.000
1855,5476,583,1931,"",2,2021-03-31 14:50:26.000
1856,5476,583,1787,"",2,2021-03-31 14:50:26.000
1857,5476,583,1787,"",2,2021-03-31 14:50:26.000
1858,5477,583,1736,"",2,2021-03-31 14:50:27.000
1859,5477,583,1736,"",2,2021-03-31 14:50:27.000
1860,5478,583,1695,Μάνα,2,2021-03-31 14:50:28.000
1861,5478,583,1695,Μάνα,2,2021-03-31 14:50:28.000
1862,5479,583,1695,Γιος,2,2021-03-31 14:50:28.000
1863,5479,583,1695,Γιος,2,2021-03-31 14:50:28.000
1864,5470,583,1695,Κόρη,2,2021-03-31 14:50:29.000
1865,5470,583,1695,Κόρη,2,2021-03-31 14:50:29.000
1866,5480,583,1695,Οικονόμος,2,2021-03-31 14:50:29.000
1867,5480,583,1695,Οικονόμος,2,2021-03-31 14:50:29.000
1868,5481,583,1695,Πάτερ,2,2021-03-31 14:50:30.000
1869,5481,583,1695,Πάτερ,2,2021-03-31 14:50:30.000
1870,5482,587,1932,"",2,2021-03-31 14:52:28.000
1871,5482,587,1932,"",2,2021-03-31 14:52:28.000
1872,5483,587,1933,"",2,2021-03-31 14:52:29.000
1873,5483,587,1933,"",2,2021-03-31 14:52:29.000
1874,5484,587,1794,"",2,2021-03-31 14:52:29.000
1875,5484,587,1794,"",2,2021-03-31 14:52:29.000
1876,5485,587,1927,"",2,2021-03-31 14:52:30.000
1877,5485,587,1927,"",2,2021-03-31 14:52:30.000
1878,5486,588,1690,"",2,2021-03-31 14:52:49.000
1879,5486,588,1690,"",2,2021-03-31 14:52:49.000
1880,5487,588,1934,"",2,2021-03-31 14:52:50.000
1881,5487,588,1934,"",2,2021-03-31 14:52:50.000
1882,5488,588,1867,"",2,2021-03-31 14:52:51.000
1883,5488,588,1867,"",2,2021-03-31 14:52:51.000
1884,5489,588,1935,"",2,2021-03-31 14:52:52.000
1885,5489,588,1935,"",2,2021-03-31 14:52:52.000
1886,5490,588,1699,"",2,2021-03-31 14:52:52.000
1887,5490,588,1699,"",2,2021-03-31 14:52:52.000
1888,5491,588,1693,"",2,2021-03-31 14:52:53.000
1889,5491,588,1693,"",2,2021-03-31 14:52:53.000
1890,5492,588,1936,"",2,2021-03-31 14:52:53.000
1891,5492,588,1936,"",2,2021-03-31 14:52:53.000
1892,4915,589,1695,"",2,2021-03-31 14:53:08.000
1893,4915,589,1695,"",2,2021-03-31 14:53:08.000
1894,5494,589,1695,"",2,2021-03-31 14:53:09.000
1895,5494,589,1695,"",2,2021-03-31 14:53:09.000
1896,4916,589,1695,"",2,2021-03-31 14:53:09.000
1897,4916,589,1695,"",2,2021-03-31 14:53:09.000
1898,4918,589,1695,"",2,2021-03-31 14:53:10.000
1899,4918,589,1695,"",2,2021-03-31 14:53:10.000
1900,4923,589,1695,"",2,2021-03-31 14:53:10.000
1901,4923,589,1695,"",2,2021-03-31 14:53:10.000
1902,5495,589,1695,"",2,2021-03-31 14:53:11.000
1903,5495,589,1695,"",2,2021-03-31 14:53:11.000
1904,5496,589,1695,"",2,2021-03-31 14:53:12.000
1905,5496,589,1695,"",2,2021-03-31 14:53:12.000
1906,5497,589,1695,"",2,2021-03-31 14:53:12.000
1907,5497,589,1695,"",2,2021-03-31 14:53:12.000
1908,4917,589,1695,"",2,2021-03-31 14:53:13.000
1909,4917,589,1695,"",2,2021-03-31 14:53:13.000
1910,4920,589,1695,"",2,2021-03-31 14:53:13.000
1911,4920,589,1695,"",2,2021-03-31 14:53:13.000
1912,5498,589,1695,"",2,2021-03-31 14:53:14.000
1913,5498,589,1695,"",2,2021-03-31 14:53:14.000
1914,5499,589,1695,"",2,2021-03-31 14:53:15.000
1915,5499,589,1695,"",2,2021-03-31 14:53:15.000
1916,5500,589,1695,"",2,2021-03-31 14:53:16.000
1917,5500,589,1695,"",2,2021-03-31 14:53:16.000
1918,5501,589,1695,"",2,2021-03-31 14:53:16.000
1919,5501,589,1695,"",2,2021-03-31 14:53:16.000
1920,4922,589,1695,"",2,2021-03-31 14:53:17.000
1921,4922,589,1695,"",2,2021-03-31 14:53:17.000
1922,5502,589,1695,"",2,2021-03-31 14:53:18.000
1923,5502,589,1695,"",2,2021-03-31 14:53:18.000
1924,5503,589,1695,"",2,2021-03-31 14:53:20.000
1925,5503,589,1695,"",2,2021-03-31 14:53:20.000
1926,4924,589,1941,"",2,2021-03-31 14:53:22.000
1927,4924,589,1941,"",2,2021-03-31 14:53:22.000
1928,4925,589,1788,"",2,2021-03-31 14:53:22.000
1929,4925,589,1788,"",2,2021-03-31 14:53:22.000
1930,5505,589,1942,"",2,2021-03-31 14:53:23.000
1931,5505,589,1942,"",2,2021-03-31 14:53:23.000
1932,4700,589,1711,"",2,2021-03-31 14:53:24.000
1933,4700,589,1711,"",2,2021-03-31 14:53:24.000
1934,5506,591,1690,"",2,2021-03-31 14:54:20.000
1935,5506,591,1690,"",2,2021-03-31 14:54:20.000
1936,5135,591,1943,"",2,2021-03-31 14:54:21.000
1937,5135,591,1943,"",2,2021-03-31 14:54:21.000
1938,5507,591,1707,"",2,2021-03-31 14:54:21.000
1939,5507,591,1707,"",2,2021-03-31 14:54:21.000
1940,5508,591,1695,"",2,2021-03-31 14:54:22.000
1941,5508,591,1695,"",2,2021-03-31 14:54:22.000
1942,5509,591,1695,"",2,2021-03-31 14:54:22.000
1943,5509,591,1695,"",2,2021-03-31 14:54:22.000
1944,5510,591,1695,"",2,2021-03-31 14:54:23.000
1945,5510,591,1695,"",2,2021-03-31 14:54:23.000
1946,5511,591,1695,"",2,2021-03-31 14:54:24.000
1947,5511,591,1695,"",2,2021-03-31 14:54:24.000
1948,5512,591,1695,"",2,2021-03-31 14:54:24.000
1949,5512,591,1695,"",2,2021-03-31 14:54:24.000
1950,5513,591,1695,"",2,2021-03-31 14:54:25.000
1951,5513,591,1695,"",2,2021-03-31 14:54:25.000
1952,5514,591,1695,"",2,2021-03-31 14:54:25.000
1953,5514,591,1695,"",2,2021-03-31 14:54:25.000
1954,5515,592,1696,"",2,2021-03-31 14:54:37.000
1955,5515,592,1696,"",2,2021-03-31 14:54:37.000
1956,4704,592,1690,"",2,2021-03-31 14:54:37.000
1957,4704,592,1690,"",2,2021-03-31 14:54:37.000
1958,5135,592,1943,"",2,2021-03-31 14:54:37.000
1959,5135,592,1943,"",2,2021-03-31 14:54:37.000
1960,5516,592,1720,"",2,2021-03-31 14:54:38.000
1961,5516,592,1720,"",2,2021-03-31 14:54:38.000
1962,5517,592,1806,"",2,2021-03-31 14:54:39.000
1963,5517,592,1806,"",2,2021-03-31 14:54:39.000
1964,4707,592,1694,"",2,2021-03-31 14:54:39.000
1965,4707,592,1694,"",2,2021-03-31 14:54:39.000
1966,5518,592,1944,"",2,2021-03-31 14:54:40.000
1967,5518,592,1944,"",2,2021-03-31 14:54:40.000
1968,5519,592,1944,"",2,2021-03-31 14:54:40.000
1969,5519,592,1944,"",2,2021-03-31 14:54:40.000
1970,5520,592,1944,"",2,2021-03-31 14:54:41.000
1971,5520,592,1944,"",2,2021-03-31 14:54:41.000
